"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
16942,"CO89","small_airport","Barber Field",38.77280044555664,-108.04399871826172,5050,"NA","US","US-CO","Delta","no",,,"CO89","CO89",,,
16943,"CO90","small_airport","Usaf Academy Bullseye Aux Airstrip",38.75830078125,-104.30699920654297,6036,"NA","US","US-CO","Ellicott","no",,,"CO90","CO90",,,
16945,"CO92","small_airport","Frasier Ranch Airport",39.644451,-103.641672,5000,"NA","US","US-CO","Last Chance","no",,,,,,,"CO92"
16946,"CO93","small_airport","Perry Park Airport",39.25,-104.89099884033203,6700,"NA","US","US-CO","Larkspur","no",,,"CO93","CO93",,,
16948,"CO95","small_airport","True Grit South Airport",38.052378,-107.984871,9580,"NA","US","US-CO","Telluride","no",,,"CO95","CO95",,,"Wilson Ranch"
16949,"CO96","small_airport","Reed Hollow Ranch Airport",39.371700286865234,-104.74299621582031,6200,"NA","US","US-CO","Franktown","no",,,"CO96","CO96",,,
16950,"CO97","small_airport","Comanche Springs Ranch Airport",39.72079849243164,-104.322998046875,5435,"NA","US","US-CO","Strasburg","no",,,"CO97","CO97",,,
46617,"COB4","small_airport","Orangeville / Brundle Field",43.8745094139,-80.1798963547,1630,"NA","CA","CA-ON",,"no",,,"COB4",,,,"ob4"
43873,"COL2","small_airport","Orangeville / Laurel Airstrip",43.916799,-80.205731,1620,"NA","CA","CA-ON","Orangeville","no",,,"COL2","COL2",,"https://en.wikipedia.org/wiki/Orangeville/Laurel_Aerodrome","orangeville laurel ol2"
1369,"COP2","heliport","Orillia (Ontario Provincial Police) Heliport",44.584698344699994,-79.4275474548,820,"NA","CA","CA-ON","Orillia","no",,,"COP2","COP2",,,"OP2"
577138,"COP5","small_airport","Cooper Falls Airstrip",44.778056,-79.248333,781,"NA","CA","CA-ON",,"no",,,"COP5","COP5",,,
301225,"COR2","heliport","Val D'or (St. Pierre) Heliport",48.0774338086,-77.8686261177,1000,"NA","CA","CA-QC",,"no",,,"COR2",,,,
332255,"COR3","small_airport","Orono Field",43.97278,-78.58945,590,"NA","CA","CA-ON",,"no",,,"COR3","COR3",,"https://en.wikipedia.org/wiki/Orono_Field_Aerodrome",
321785,"COR8","closed","Orangeville/Rosehill Airfield",43.901929,-80.023782,1500,"NA","CA","CA-ON","Orangeville","no",,,,,,"https://en.wikipedia.org/wiki/Orangeville/Rosehill_Aerodrome","COR8"
332268,"COS2","small_airport","Iona Station (Bobier Strip)",42.676389,-81.451111,755,"NA","CA","CA-ON",,"no",,,"COS2","COS2",,"https://en.wikipedia.org/wiki/Iona_Station_(Bobier_Strip)_Aerodrome",
1370,"CPA2","heliport","Mount Forest (Louise Marshall Hospital) Heliport",43.97420120239258,-80.73750305175781,1365,"NA","CA","CA-ON","Mount Forest","no",,,"CPA2","CPA2",,,"PA2"
1371,"CPA3","heliport","Palmerston (District Hospital) Heliport",43.83829879760742,-80.84190368652344,1300,"NA","CA","CA-ON","Palmerston","no",,,"CPA3","CPA3",,,"PA3"
1372,"CPA4","small_airport","Simcoe (Dennison Field) Airport",42.819408,-80.265019,722,"NA","CA","CA-ON","Simcoe","no",,,"CPA4","CPA4",,"https://en.wikipedia.org/wiki/Simcoe_(Dennison_Field)_Airport","PA4"
1373,"CPA5","heliport","Tarten Heliport",43.6539083949,-79.65785399079999,560,"NA","CA","CA-ON","Toronto","no",,,"CPA5","CPA5",,,"PA5"
1374,"CPA6","heliport","Hagersville (West Haldimand General Hospital) Heliport",42.958369810200004,-80.04342556,730,"NA","CA","CA-ON","Hagersville","no",,,"CPA6","CPA6",,,"PA6"
1375,"CPA7","heliport","Meaford (General Hospital) Heliport",44.60689926147461,-80.5988998413086,675,"NA","CA","CA-ON","Meaford","no",,,"CPA7","CPA7",,,"PA7"
1376,"CPA8","heliport","Simcoe (Norfolk General Hospital) Heliport",42.847259685100006,-80.32039046290001,710,"NA","CA","CA-ON","Simcoe","no",,,"CPA8","CPA8",,,"PA8"
1377,"CPA9","heliport","Dunnville (Haldimand War Memorial Hospital) Heliport",42.913644916,-79.62854146960001,596,"NA","CA","CA-ON","Dunnville","no",,,"CPA9","CPA9",,,"PA9"
1378,"CPB2","heliport","Fergus (Groves Memorial Community Hospital) Heliport",43.7214899523,-80.37602752450002,1411,"NA","CA","CA-ON","Fergus","no",,,"CPB2","CPB2",,,"PB2"
1379,"CPB3","heliport","Welland (County General Hospital) Heliport",42.977576456399994,-79.2497491837,585,"NA","CA","CA-ON","Welland","no",,,"CPB3","CPB3",,,"PB3"
1380,"CPB5","small_airport","Pilot Butte Airport",50.46110153198242,-104.43099975585938,2000,"NA","CA","CA-SK","Pilot Butte","no",,,"CPB5","CPB5",,"https://en.wikipedia.org/wiki/Pilot_Butte_Airport","PB5"
1381,"CPB7","heliport","Bancroft (North Hastings District Hospital) Heliport",45.071851,-77.879092,1085,"NA","CA","CA-ON","Bancroft","no",,,"CPB7","CPB7",,,
1382,"CPB8","small_airport","Paramount Bistcho Airport",59.6381,-118.333,1969,"NA","CA","CA-AB","Paramount Bistcho","no",,,"CPB8","CPB8",,"https://en.wikipedia.org/wiki/Paramount_Bistcho_Airport",
1383,"CPB9","small_airport","Baldwin Airport",44.2672004699707,-79.3405990600586,750,"NA","CA","CA-ON","Baldwin","no",,,"CPB9","CPB9",,"https://en.wikipedia.org/wiki/Baldwin_Airport","PB9"
320483,"CPC2","small_airport","Port Carling Airport",45.093001,-79.597301,857,"NA","CA","CA-ON","Port Carling","no",,,"CPC2","CPC2",,"https://en.wikipedia.org/wiki/Port_Carling_Aerodrome",
1384,"CPC3","small_airport","Walter's Field",43.840579,-80.442882,1550,"NA","CA","CA-ON","Belwood","no",,,"CPC3","CPC3",,"https://en.wikipedia.org/wiki/Arthur_East_Airport","PC3, Arthur, Arthur East"
1385,"CPC4","heliport","Brampton (National D) Heliport",43.833112432,-79.70222041010001,780,"NA","CA","CA-ON","Brampton","no",,,"CPC4","CPC4",,,"PC4"
576375,"CPC5","heliport","Avon Bay Helideck",45.126779,-79.667786,747,"NA","CA","CA-ON","Port Carling","no",,,"CPC5","CPC5",,,
1386,"CPC6","small_airport","Teeswater (Thompson Field) Airport",43.948299407958984,-81.27189636230469,1000,"NA","CA","CA-ON","Teeswater","no",,,"CPC6","CPC6",,"https://en.wikipedia.org/wiki/Teeswater_(Thompson_Field)_Airport","PC6"
46491,"CPC7","seaplane_base","Pontiac Airpark Water Aerodrome",45.523611,-76.170833,190,"NA","CA","CA-QC","Pontiac","no",,,"CPC7","CPC7",,"https://en.wikipedia.org/wiki/Pontiac_Airpark_Water_Aerodrome",
577140,"CPC8","heliport","W Shores Helideck",45.062956,-79.579866,741,"NA","CA","CA-ON","Port Carling","no",,,"CPC8","CPC8",,,
1387,"CPC9","heliport","Huntsville (Memorial District Hospital) Heliport",45.34000015258789,-79.2042007446289,975,"NA","CA","CA-ON","Huntsville","no",,,"CPC9","CPC9",,,"PC9"
1388,"CPD2","small_airport","Ethel Airport",43.744998931884766,-81.17669677734375,1170,"NA","CA","CA-ON","Ethel","no",,,"CPD2","CPD2",,"https://en.wikipedia.org/wiki/Ethel_Airport","PD2"
1389,"CPD3","heliport","Durham (Memorial Hospital) Heliport",44.18330001831055,-80.83329772949219,1125,"NA","CA","CA-ON","Durham","no",,,"CPD3","CPD3",,,"PD3"
1390,"CPD4","small_airport","Brussels (Armstrong Field) Airport",43.749079,-81.237341,1100,"NA","CA","CA-ON","Brussels","no",,,"CPD4","CPD4",,"https://en.wikipedia.org/wiki/Brussels_(Armstrong_Field)_Airport","PD4"
321884,"CPD5","seaplane_base","Paudash Lake Seaplane Base",44.959206,-78.036835,1126,"NA","CA","CA-ON","Paudash","no",,,"CPD5","CPD5",,"https://en.wikipedia.org/wiki/Paudash_(Paudash_Lake)_Water_Aerodrome",
28360,"CPD6","seaplane_base","Parry Sound/St. Waleran Island Seaplane Base",45.249199,-80.203598,580,"NA","CA","CA-ON",,"no",,,"CPD6","CPD6",,"https://en.wikipedia.org/wiki/Parry_Sound/St._Waleran_Island_Water_Aerodrome",
1392,"CPD9","heliport","Markdale (Centre Grey General Hospital) Heliport",44.314998626708984,-80.65809631347656,1395,"NA","CA","CA-ON","Markdale","no",,,"CPD9","CPD9",,,"PD9"
1393,"CPE2","heliport","Ajax (Pickering General Hospital) Heliport",43.835887893400006,-79.0173760056,300,"NA","CA","CA-ON","Ajax","no",,,"CPE2","CPE2",,,"PE2"
1394,"CPE3","small_airport","Elk Lake Airport",47.728599548339844,-80.31580352783203,950,"NA","CA","CA-ON","Elk Lake","no",,,"CPE3","CPE3",,"https://en.wikipedia.org/wiki/Elk_Lake_Airport","PE3"
1395,"CPE4","small_airport","Cambridge / Reid's Field",43.442730692299996,-80.23251056670001,1050,"NA","CA","CA-ON","Cambridge","no",,,"CPE4","CPE4",,"https://en.wikipedia.org/wiki/Cambridge/Reid's_Field_Airport","PE4"
1396,"CPE5","small_airport","Port Colborne Airport",42.877499,-79.352798,600,"NA","CA","CA-ON","Wainfleet","no",,,"CPE5","CPE5",,"https://en.wikipedia.org/wiki/Port_Colborne_Airport","PE5, Skydive Burnaby"
1397,"CPE6","small_airport","Sundridge/South River Airpark",45.82212,-79.323664,1160,"NA","CA","CA-ON","South River","no",,,"CPE6","CPE6","http://www.flyalmaguin.com","https://en.wikipedia.org/wiki/Sundridge/South_River_Airpark","PE6, Almaguin, Joly, South River Sundridge"
1400,"CPE9","heliport","Armstrong Heliport",50.30670166015625,-89.02999877929688,1125,"NA","CA","CA-ON","Armstrong","no",,,"CPE9","CPE9",,,"PE9"
1401,"CPF2","small_airport","Bar River Airport",46.421233,-84.096478,591,"NA","CA","CA-ON","Echo Bay","no",,"YEB","CPF2","CPF2",,"https://en.wikipedia.org/wiki/Bar_River_Airport","PF2"
320270,"CPF3","small_airport","Parti Field",45.428297,-76.067941,240,"NA","CA","CA-ON","Dunrobin","no",,,"CPF3","CPF3",,"https://en.wikipedia.org/wiki/Dunrobin/Parti_Field_Aerodrome",
1402,"CPF4","small_airport","Bruce McPhail Memorial Airport",45.595032,-76.832721,500,"NA","CA","CA-ON","Haley Station","no",,,"CPF4","CPF4",,"https://en.wikipedia.org/wiki/Cobden/Bruce_McPhail_Memorial_Airport","PF4, Cobden"
1403,"CPF6","small_airport","Stoney Creek Airport",43.1696925259,-79.7094154358,680,"NA","CA","CA-ON","Stoney Creek","no",,,"CPF6","CPF6",,"https://en.wikipedia.org/wiki/Stoney_Creek_Airport","PF6"
1404,"CPF7","small_airport","Southampton Airport",44.493900299072266,-81.33529663085938,685,"NA","CA","CA-ON","Southampton","no",,,"CPF7","CPF7",,"https://en.wikipedia.org/wiki/Southampton_Airport_(Ontario)","PF7"
28295,"CPF9","seaplane_base","Lake Rosseau/Arthurlie Bay Seaplane Base",45.116699,-79.550003,742,"NA","CA","CA-ON",,"no",,,"CPF9","CPF9",,"https://en.wikipedia.org/wiki/Lake_Rosseau/Arthurlie_Bay_Water_Aerodrome",
1405,"CPG3","heliport","Fort Erie (Eurocopter Canada) Heliport",42.921189708,-78.9561331272,625,"NA","CA","CA-ON","Fort Erie","no",,,"CPG3","CPG3",,,"PG3"
1406,"CPG4","small_airport","Elmira (East) Airport",43.59189987182617,-80.51219940185547,1150,"NA","CA","CA-ON","Elmira","no",,,"CPG4","CPG4",,"https://en.wikipedia.org/wiki/Elmira_(East)_Airport","PG4"
1407,"CPG5","small_airport","Hawkesbury (East) Airport",45.582801818847656,-74.54889678955078,200,"NA","CA","CA-ON","Hawkesbury","no",,,"CPG5","CPG5",,"https://en.wikipedia.org/wiki/Hawkesbury_(East)_Airport","PG5"
1409,"CPG7","small_airport","Juergensen Field",43.735047,-80.44781,1450,"NA","CA","CA-ON","Centre Wellington","no",,,"CPG7","CPG7",,"https://en.wikipedia.org/wiki/Fergus_(Juergensen_Field)_Airport","PG7, Fergus"
1410,"CPG8","heliport","Chatham (Public General Hospital) Heliport",42.40359878540039,-82.19329833984375,593,"NA","CA","CA-ON","Chatham","no",,,"CPG8","CPG8",,,"PG8"
1411,"CPG9","heliport","Renfrew (Victoria Hospital) Heliport",45.48249816894531,-76.69609832763672,400,"NA","CA","CA-ON","Renfrew","no",,,"CPG9","CPG9",,,"PG9"
1412,"CPH2","small_airport","Rolph Airport",46.11669921875,-77.5333023071289,490,"NA","CA","CA-ON","Deep River","no",,,"CPH2","CPH2",,"https://en.wikipedia.org/wiki/Deep_River/Rolph_Airport","PH2"
1413,"CPH4","heliport","Potvin Heli-Base Heliport",48.930801,-72.205002,425,"NA","CA","CA-QC","Dolbeau-Mistassini","no",,,"CPH4","CPH4",,,
1414,"CPH7","heliport","Markham Stouffville Heliport",43.8851011299,-79.2305901647,647,"NA","CA","CA-ON","Toronto","no",,,"CPH7","CPH7",,,"PH7"
1416,"CPH9","small_airport","Fordwich Airport",43.888099670410156,-80.99530029296875,1250,"NA","CA","CA-ON","Fordwich","no",,,"CPH9","CPH9",,"https://en.wikipedia.org/wiki/Fordwich_Airport","PH9"
302208,"CPI","small_airport","Cape Orford Airport",-5.44833333333,152.081944444,20,"OC","PG","PG-EBR",,"no",,"CPI",,"COF",,,
1417,"CPJ2","heliport","Alliston Heliport",44.1411018371582,-79.80139923095703,760,"NA","CA","CA-ON","Alliston","no",,,"CPJ2","CPJ2",,,"PJ2"
1418,"CPJ3","heliport","Hamilton (Chedoke-McMaster Hospital) Heliport",43.2659885521,-79.9289220572,260,"NA","CA","CA-ON","Hamilton","no",,,"CPJ3","CPJ3",,,"PJ3"
1419,"CPJ4","heliport","Geraldton (District Hospital) Heliport",49.72169876098633,-86.95719909667969,1101,"NA","CA","CA-ON","Geraldton","no",,,"CPJ4","CPJ4",,,"PJ4"
1420,"CPJ5","small_airport","Stirling Airport",44.241401672399995,-77.5616989136,625,"NA","CA","CA-ON","Stirling","no",,,"CPJ5","CPJ5","http://www.oakhillsflyingclub.ca/ohfc/Welcome.html","https://en.wikipedia.org/wiki/Stirling_Airport","PJ5"
320680,"CPJ6","small_airport","St-Pierre-Jolys (Carl's Field)",49.436,-96.927002,828,"NA","CA","CA-MB","St-Pierre-Jolys","no",,,"CPJ6","CPJ6",,"https://en.wikipedia.org/wiki/St-Pierre-Jolys_(Carl%27s_Field)_Aerodrome",
1421,"CPJ7","heliport","Kingston (General Hospital) Heliport",44.222145045,-76.4932590723,261,"NA","CA","CA-ON","Kingston","no",,,"CPJ7","CPJ7",,,"PJ7"
28309,"CPJ9","seaplane_base","Manitowaning Seaplane Base",45.733297,-81.800001,581,"NA","CA","CA-ON",,"no",,,"CPJ9","CPJ9",,"https://en.wikipedia.org/wiki/Manitowaning_Water_Aerodrome","PR6"
1422,"CPK2","small_airport","Strathroy (Blue Yonder) Airport",42.96580123901367,-81.5916976928711,780,"NA","CA","CA-ON","Strathroy","no",,,"CPK2","CPK2",,"https://en.wikipedia.org/wiki/Strathroy_(Blue_Yonder)_Airport","PK2"
1423,"CPK3","heliport","Hamilton (General Hospital) Heliport",43.26191223279999,-79.85472545030001,384,"NA","CA","CA-ON","Hamilton","no",,,"CPK3","CPK3",,,"PK3"
1424,"CPK6","heliport","Toronto (Mississauga Credit Valley Hospital) Heliport",43.5614123982,-79.70273673530001,542,"NA","CA","CA-ON","Toronto","no",,,"CPK6","CPK6",,,"PK6"
1425,"CPK7","heliport","Ottawa (Children's Hospital) Heliport",45.4009821144,-75.6501294672,272,"NA","CA","CA-ON","Ottawa","no",,,"CPK7","CPK7",,,"PK7"
28394,"CPK8","seaplane_base","Black Donald Lake Seaplane Base",45.205002,-76.956703,815,"NA","CA","CA-ON","Renfrew","no",,,"CPK8","CPK8",,"https://en.wikipedia.org/wiki/Renfrew/Black_Donald_Lake_Water_Aerodrome",
46601,"CPK9","small_airport","Arthur (Peskett Field)",43.771543,-80.483522,1555,"NA","CA","CA-ON",,"no",,,"CPK9",,,"https://en.wikipedia.org/wiki/Arthur_(Peskett_Field)_Aerodrome","PK9"
1426,"CPL2","heliport","Bracebridge (South Muskoka Memorial Hospital) Heliport",45.0487,-79.3151,850,"NA","CA","CA-ON","Bracebridge","no",,,"CPL2","CPL2",,,"PL2"
1427,"CPL3","small_airport","Kars / Rideau Valley Air Park",45.103062065299994,-75.6281661987,286,"NA","CA","CA-ON","Kars","no",,,"CPL3","CPL3","http://rvss.ca/","https://en.wikipedia.org/wiki/Kars/Rideau_Valley_Air_Park","PL3"
1428,"CPL4","small_airport","Grand Bend Airport",43.28689956665039,-81.71420288085938,642,"NA","CA","CA-ON","Grand Bend","no",,,"CPL4","CPL4",,"https://en.wikipedia.org/wiki/Grand_Bend_Airport","PL4"
316996,"CPL6","small_airport","Parkland Airport",53.474102,-113.824282,2324,"NA","CA","CA-AB","Spruce Grove","no",,,"CPL6",,,"https://en.wikipedia.org/wiki/Parkland_Airport",
1431,"CPL8","closed","Cardinal Couriers Heliport",43.631272,-79.664703,612,"NA","CA","CA-ON","Toronto","no",,,,,,,"CPL8"
307613,"CPM3","small_airport","Pourvoirie Mirage Aerodrome",53.8025,-72.841389,1300,"NA","CA","CA-QC","Mirage Lodge","no",,,"CPM3",,,"https://en.wikipedia.org/wiki/Pourvoirie_Mirage_Aerodrome",
1433,"CPM5","small_airport","Volk Airport",43.993803,-79.778445,1020,"NA","CA","CA-ON","Tottenham","no",,,"CPM5","CPM5",,"https://en.wikipedia.org/wiki/Tottenham/Volk_Airport","PM5"
1434,"CPM7","small_airport","Bradford Aerodrome",44.135971,-79.628688,973,"NA","CA","CA-ON","Bradford West Gwillimbury","no",,,"CPM7","CPM7",,"https://en.wikipedia.org/wiki/Bradford_Airport","PM7"
1435,"CPN3","heliport","Moose Factory Heliport",51.2494010925293,-80.618896484375,20,"NA","CA","CA-ON","Moose Factory","no",,,"CPN3","CPN3",,,"PN3"
1437,"CPN5","small_airport","Listowel Airport",43.742803,-80.991402,1232,"NA","CA","CA-ON","Listowel","no",,,"CPN5","CPN5",,"https://en.wikipedia.org/wiki/Listowel_Airport","NN4"
28154,"CPN6","seaplane_base","Algoma Mills Seaplane Base",46.188124,-82.824603,602,"NA","CA","CA-ON",,"no",,,"CPN6","CPN6",,"https://en.wikipedia.org/wiki/Algoma_Mills_Water_Aerodrome","PN6"
1438,"CPN7","heliport","Carleton Place (District Memorial Hospital) Heliport",45.14176852959999,-76.13709926610001,436,"NA","CA","CA-ON","Carleton Place","no",,,"CPN7","CPN7",,,"PN7"
320346,"CPN8","small_airport","London (Pioneer Airpark)",43.0975,-81.234301,980,"NA","CA","CA-ON","London","no",,,"CPN8","CPN8",,"https://en.wikipedia.org/wiki/London_(Pioneer_Airpark)_Aerodrome",
602467,"CPN9","seaplane_base","Lake Panache Water Aerodrome",46.278,-81.337833,719,"NA","CA","CA-ON","Whitefish","no",,,"CPN9","CPN9",,"https://en.wikipedia.org/wiki/List_of_airports_in_Ontario#Whitefish/Lake_Panache_Water_Aerodrome",
602466,"CPO2","heliport","Portage District General Hospital Heliport",49.966305,-98.282168,857,"NA","CA","CA-MB","Portage la Prairie","no",,,"CPO2","CPO2",,,
1439,"CPP2","heliport","Collingwood General and Marine Hospital Heliport",44.499276,-80.203916,600,"NA","CA","CA-ON","Collingwood","no",,,"CPP2","CPP2","https://cgmh.on.ca/","https://en.wikipedia.org/wiki/List_of_heliports_in_Canada#Collingwood_(General_and_Marine_Hospital)",
314444,"CPP3","small_airport","Hoskin Airport",44.062949,-78.885807,900,"NA","CA","CA-ON","Port Perry","no",,,"CPP3","CPP3",,"https://en.wikipedia.org/wiki/Port_Perry/Hoskin_Aerodrome",
1440,"CPP6","small_airport","Grand River Executive Airport",43.037581,-79.853497,670,"NA","CA","CA-ON","York","no",,,"CPP6","CPP6",,"https://en.wikipedia.org/wiki/York_Airport_(Ontario)","PP6, York Airport"
1441,"CPP7","heliport","Ottawa (Civic Hospital) Heliport",45.391468,-75.720598,265,"NA","CA","CA-ON","Ottawa","no",,,"CPP7","CPP7",,,
602462,"CPP8","heliport","Passport Helico Heliport",45.722546,-73.595429,,"NA","CA","CA-QC","Montreal","no",,,"CPP8","CPP8",,,
1442,"CPQ3","heliport","Niagara Falls Heliport",43.1190603068,-79.0753144026,589,"NA","CA","CA-ON","Niagara Falls","no",,,"CPQ3","CPQ3",,,"PQ3"
28296,"CPQ6","seaplane_base","Lake Rosseau/Cameron Bay Seaplane Base",45.25,-79.650002,742,"NA","CA","CA-ON","Rosseau","no",,,"CPQ6","CPQ6",,"https://en.wikipedia.org/wiki/Lake_Rosseau/Cameron_Bay_Water_Aerodrome","PQ6"
28418,"CPQ7","seaplane_base","Skeleton Lake Seaplane Base",45.231899,-79.436096,920,"NA","CA","CA-ON",,"no",,,"CPQ7","CPQ7",,"https://en.wikipedia.org/wiki/Skeleton_Lake_Water_Aerodrome",
1444,"CPR2","small_airport","Ottawa/Embrun Aerodrome",45.239703,-75.302423,230,"NA","CA","CA-ON","Embrun","no",,,"CPR2","CPR2",,"https://en.wikipedia.org/wiki/Ottawa/Embrun_Aerodrome","PR2, Embrun Airpark, Embrun Airport"
1445,"CPR3","small_airport","Palmerston Airport",43.853009,-80.78148,1360,"NA","CA","CA-ON","Palmerston","no",,,"CPR3","CPR3",,"https://en.wikipedia.org/wiki/Palmerston_Airport","PR3"
1446,"CPR4","heliport","London (University Hospital) Heliport",43.0130545012,-81.2743918598,795,"NA","CA","CA-ON","London","no",,,"CPR4","CPR4",,,"PR4"
1447,"CPR5","small_airport","Woodstock Airport",43.108268,-80.821867,1040,"NA","CA","CA-ON","Woodstock","no",,,"CPR5","CPR5",,"https://en.wikipedia.org/wiki/Woodstock_Airport_(Ontario)","PR5"
1448,"CPR7","small_airport","Wingham / Richard W. LeVan Airport",43.8675003052,-81.2985992432,1075,"NA","CA","CA-ON","Wingham","no",,,"CPR7","CPR7",,"https://en.wikipedia.org/wiki/Wingham_Airport","PR7"
1449,"CPR8","heliport","Pincher Creek (Hospital) Heliport",49.49250030517578,-113.9469985961914,3754,"NA","CA","CA-AB","Pincher Creek","no",,,"CPR8","CPR8",,,"PR8"
46626,"CPR9","small_airport","Fergus (Royland Field)",43.741755,-80.386201,1400,"NA","CA","CA-ON",,"no",,,"CPR9",,,"https://en.wikipedia.org/wiki/Fergus_(Royland_Field)_Aerodrome","pr9"
28358,"CPS1","seaplane_base","Parry Sound Harbour Seaplane Base",45.339199,-80.034698,580,"NA","CA","CA-ON",,"no",,,"CPS1","CPS1",,"https://en.wikipedia.org/wiki/Parry_Sound_Harbour_Water_Aerodrome",
1450,"CPS2","small_airport","Elmhirst's Resort Airport",44.252085,-78.106699,650,"NA","CA","CA-ON","Keene","no",,,"CPS2","CPS2",,"https://en.wikipedia.org/wiki/Keene/Elmhirst's_Resort_Airport","PS2"
1451,"CPS4","small_airport","Lucan Airport",43.1633,-81.412498,960,"NA","CA","CA-ON","Lucan","no",,,"CPS4","CPS4",,"https://en.wikipedia.org/wiki/Lucan_Airport","PS4"
1452,"CPS5","small_airport","Miminiska Airport",51.604400634765625,-88.58219909667969,1000,"NA","CA","CA-ON","Miminiska","no",,,"CPS5","CPS5",,"https://en.wikipedia.org/wiki/Miminiska_Airport","PS5"
1453,"CPS6","heliport","Cornwall (Community Hospital McConnell Site) Heliport",45.020301818847656,-74.7177963256836,230,"NA","CA","CA-ON","Cornwall","no",,,"CPS6","CPS6",,,"PS6"
28359,"CPS8","seaplane_base","Parry Sound/Huron Island Seaplane Base",45.179401,-80.106697,580,"NA","CA","CA-ON",,"no",,,"CPS8","CPS8",,"https://en.wikipedia.org/wiki/Parry_Sound/Huron_Island_Water_Aerodrome",
28357,"CPS9","seaplane_base","Parry Sound/Frying Pan Island-Sans Souci Seaplane Base",45.173302,-80.137497,580,"NA","CA","CA-ON","Frying Pan Island","no",,"YSI","CPS9","CPS9",,"https://en.wikipedia.org/wiki/Parry_Sound/Frying_Pan_Island-Sans_Souci_Water_Aerodrome",
1455,"CPT2","small_airport","Killarney Airport",45.977500915527344,-81.49469757080078,608,"NA","CA","CA-ON","Killarney","no",,,"CPT2","CPT2","http://www.killarney.com/Getting_here/Killarney_airport/index.html","https://en.wikipedia.org/wiki/Killarney_Airport","PT2"
1456,"CPT3","small_airport","Rockton Airport",43.322200775146484,-80.17639923095703,846,"NA","CA","CA-ON","Rockton","no",,,"CPT3","CPT3",,"https://en.wikipedia.org/wiki/Rockton_Airport","PT3"
28366,"CPT6","seaplane_base","Perry Lake Seaplane Base",48.532501,-80.107202,1050,"NA","CA","CA-ON",,"no",,,"CPT6","CPT6",,"https://en.wikipedia.org/wiki/Perry_Lake_Water_Aerodrome","PT6"
28314,"CPT7","seaplane_base","Mattawa Seaplane Base",46.311401,-78.722801,500,"NA","CA","CA-ON",,"no",,,"CPT7","CPT7",,"https://en.wikipedia.org/wiki/Mattawa_Water_Aerodrome",
28355,"CPT8","seaplane_base","Parry Sound/Deep Bay Seaplane Base",45.398602,-80.1819,580,"NA","CA","CA-ON",,"no",,,"CPT8","CPT8",,"https://en.wikipedia.org/wiki/Parry_Sound/Deep_Bay_Water_Aerodrome",
320482,"CPT9","small_airport","Pintendre Airport",46.7584,-71.110202,269,"NA","CA","CA-QC","Pintendre","no",,,"CPT9","CPT9",,"https://en.wikipedia.org/wiki/Pintendre_Aerodrome",
1457,"CPU2","heliport","Kincardine (South Bruce Grey Health Centre Hospital) Heliport",44.18752,-81.624459,700,"NA","CA","CA-ON","Kincardine","no",,,"CPU2","CPU2",,,
1458,"CPU3","small_airport","Rodney (New Glasgow) Airport",42.531932,-81.605937,670,"NA","CA","CA-ON","Rodney","no",,,"CPU3","CPU3",,"https://en.wikipedia.org/wiki/Rodney_(New_Glasgow)_Airport","PU3"
1459,"CPU4","heliport","Manitouwadge (General Hospital) Heliport",49.128284,-85.825088,1052,"NA","CA","CA-ON","Manitouwadge","no",,,"CPU4","CPU4",,,
28348,"CPU5","seaplane_base","Orillia/Matchedash Lake Seaplane Base",44.788927,-79.500205,738,"NA","CA","CA-ON","Orillia","no",,,"CPU5","CPU5",,"https://en.wikipedia.org/wiki/Orillia/Matchedash_Lake_Water_Aerodrome","PU5"
1460,"CPU6","small_airport","Tyendinaga Mohawk Airport",44.1847,-77.107803,260,"NA","CA","CA-ON","Tyendinaga","no",,,"CPU6","CPU6",,"https://en.wikipedia.org/wiki/Tyendinaga_(Mohawk)_Airport","PU6, Deseronto Airport, Napanee"
1461,"CPV2","small_airport","Orangeville / Castlewood Field",43.958599,-80.154999,1550,"NA","CA","CA-ON","Orangeville","no",,,"CPV2","CPV2",,"https://en.wikipedia.org/wiki/Orangeville/Murray_Wesley_Kot_Field_Airport","PV2, Murray Wesley KOT Field"
1463,"CPV4","small_airport","Mansfield Airport",44.143921883199994,-80.0136208534,995,"NA","CA","CA-ON","Mansfield","no",,,"CPV4","CPV4",,"https://en.wikipedia.org/wiki/Mansfield_Airport","PV4"
28257,"CPV5","seaplane_base","Head Lake Seaplane Base",44.721401,-78.910797,880,"NA","CA","CA-ON",,"no",,,"CPV5","CPV5",,"https://en.wikipedia.org/wiki/Head_Lake_Water_Aerodrome","PV5"
1464,"CPV6","heliport","Barry's Bay (St. Francis Memorial Hospital) Heliport",45.481807,-77.695194,1000,"NA","CA","CA-ON","Barry's Bay","no",,,"CPV6","CPV6",,,
1466,"CPV8","small_airport","Keewaywin Airport",52.9911,-92.836403,988,"NA","CA","CA-ON","Keewaywin","yes",,"KEW","CPV8","CPV8",,"https://en.wikipedia.org/wiki/Keewaywin_Airport",
